mcc_cat_desc,total,transactions,doy,hour
GROCERIES,20555.18,809,323,0
GROCERIES,14408.05,507,323,1
GROCERIES,12450.08,491,323,2
GROCERIES,27446.95,1088,323,3
GROCERIES,95833.0699999999,3690,323,4
GROCERIES,200388.92,6534,323,5
GROCERIES,349736.869999999,10021,323,6
GROCERIES,539688.25,14241,323,7
GROCERIES,807670.699999994,19738,323,8
GROCERIES,1008459.72999999,24955,323,9
GROCERIES,1152766.96999999,28147,323,10
GROCERIES,1275997.70999999,30556,323,11
GROCERIES,1390332.72999998,34155,323,12
GROCERIES,1503640.25,37414,323,13
GROCERIES,1660945.10999999,42658,323,14
GROCERIES,1718890.72999999,45250,323,15
GROCERIES,1589781.34999999,42085,323,16
GROCERIES,1348106.36999999,36139,323,17
GROCERIES,954076.04999999,26768,323,18
GROCERIES,614120.629999995,18004,323,19
GROCERIES,373796.35,11350,323,20
GROCERIES,209496.89,6698,323,21
GROCERIES,101910.45,3358,323,22
GROCERIES,44789.49,1575,323,23
GROCERIES,20751.94,825,324,0
GROCERIES,15608.94,533,324,1
GROCERIES,16322.07,525,324,2
GROCERIES,26973.9,1101,324,3
GROCERIES,103186.68,3976,324,4
GROCERIES,217770.91,7021,324,5
GROCERIES,367450.189999998,10537,324,6
GROCERIES,606688.369999995,15115,324,7
GROCERIES,872645.369999992,20866,324,8
GROCERIES,1117568.59999999,26532,324,9
GROCERIES,1248837.74999999,29518,324,10
GROCERIES,1365012.51,31676,324,11
GROCERIES,1469861.59999998,35084,324,12
GROCERIES,1587427.94999997,38360,324,13
GROCERIES,1722014.03999998,43538,324,14
GROCERIES,1731820.47999997,45426,324,15
GROCERIES,1637821.49999997,42306,324,16
GROCERIES,1350123.41999999,36289,324,17
GROCERIES,1003578.48999998,27684,324,18
GROCERIES,646922.729999997,18669,324,19
GROCERIES,386213.249999997,11846,324,20
GROCERIES,213468.43,6826,324,21
GROCERIES,102226.22,3455,324,22
GROCERIES,45319.46,1628,324,23
GROCERIES,29823.86,943,325,0
GROCERIES,16048.01,589,325,1
GROCERIES,22870.38,649,325,2
GROCERIES,37760.0099999999,1293,325,3
GROCERIES,126169.25,4292,325,4
GROCERIES,242013.01,7518,325,5
GROCERIES,429687.329999999,11495,325,6
GROCERIES,614445.209999996,15697,325,7
GROCERIES,926233.549999995,21648,325,8
GROCERIES,1141304.76,27222,325,9
GROCERIES,1267968.14999998,29741,325,10
GROCERIES,1383880.05999998,32026,325,11
GROCERIES,1526693.29999999,35802,325,12
GROCERIES,1615424.39999999,39053,325,13
GROCERIES,1769343.91,43845,325,14
GROCERIES,1818176.05999999,45430,325,15
GROCERIES,1687801.98999997,42443,325,16
GROCERIES,1387842.43999999,36337,325,17
GROCERIES,1015081.57999999,27512,325,18
GROCERIES,671428.729999995,18834,325,19
GROCERIES,406618.099999997,12157,325,20
GROCERIES,261080.54,7337,325,21
GROCERIES,148670.09,3894,325,22
GROCERIES,74597.33,1872,325,23
GROCERIES,53542.74,1082,326,0
GROCERIES,24721.6,712,326,1
GROCERIES,29634.72,758,326,2
GROCERIES,55973.5699999999,1572,326,3
GROCERIES,188511.65,5390,326,4
GROCERIES,377249.900000001,9330,326,5
GROCERIES,622846.69,13745,326,6
GROCERIES,893748.229999995,19273,326,7
GROCERIES,1243056.71999999,25805,326,8
GROCERIES,1513816.46999999,31513,326,9
GROCERIES,1672557.58999997,34742,326,10
GROCERIES,1830376.69999998,37887,326,11
GROCERIES,1974100.78999996,41050,326,12
GROCERIES,2143328.12999998,44645,326,13
GROCERIES,2272081.21999998,49126,326,14
GROCERIES,2308869.58,50516,326,15
GROCERIES,2118305.11999998,46952,326,16
GROCERIES,1760168.16999998,40297,326,17
GROCERIES,1326424.72,31615,326,18
GROCERIES,891415.119999995,22101,326,19
GROCERIES,562903.119999997,14736,326,20
GROCERIES,335630.969999999,9382,326,21
GROCERIES,178273.93,5138,326,22
GROCERIES,83297.5200000001,2610,326,23
GROCERIES,44066.24,1361,327,0
GROCERIES,25962.51,816,327,1
GROCERIES,20149.19,622,327,2
GROCERIES,34669.04,1031,327,3
GROCERIES,144539.789999999,3624,327,4
GROCERIES,369681.970000001,7987,327,5
GROCERIES,747353.159999999,14846,327,6
GROCERIES,1218523.73999999,23076,327,7
GROCERIES,1759422.99999999,33026,327,8
GROCERIES,2246668.79000002,41329,327,9
GROCERIES,2562721.88999998,47100,327,10
GROCERIES,2783625.71000001,51338,327,11
GROCERIES,2897800.53,53827,327,12
GROCERIES,2900767.43000003,55290,327,13
GROCERIES,2820144.06000001,55792,327,14
GROCERIES,2548045.07000001,52899,327,15
GROCERIES,2184868.27999998,47324,327,16
GROCERIES,1721785.14999999,39015,327,17
GROCERIES,1203803.46999999,28968,327,18
GROCERIES,812199.019999993,20077,327,19
GROCERIES,519626.179999996,13427,327,20
GROCERIES,307501.03,8585,327,21
GROCERIES,165451.27,4866,327,22
GROCERIES,78419.9000000001,2530,327,23
GROCERIES,37429.76,1276,328,0
GROCERIES,23433.02,723,328,1
GROCERIES,13847.48,505,328,2
GROCERIES,23465.98,739,328,3
GROCERIES,110425.54,2875,328,4
GROCERIES,322030.709999999,6870,328,5
GROCERIES,627809.449999998,12872,328,6
GROCERIES,1108643.4,21194,328,7
GROCERIES,1665457.93999998,31049,328,8
GROCERIES,2193742.15,41740,328,9
GROCERIES,2490481.28999999,46910,328,10
GROCERIES,2683326.80999998,50000,328,11
GROCERIES,2729001.57,51800,328,12
GROCERIES,2729282.84000002,53077,328,13
GROCERIES,2667547.80000004,54146,328,14
GROCERIES,2405751.09999999,49759,328,15
GROCERIES,1973463.12999998,42468,328,16
GROCERIES,1539154.84,34883,328,17
GROCERIES,1007387.27999999,23687,328,18
GROCERIES,629759.649999998,15751,328,19
GROCERIES,371691.229999997,9944,328,20
GROCERIES,201412.25,5889,328,21
GROCERIES,95925.72,3047,328,22
GROCERIES,44620.9399999999,1531,328,23
GROCERIES,23721.41,814,329,0
GROCERIES,13980.93,515,329,1
GROCERIES,13814.34,514,329,2
GROCERIES,22435.57,961,329,3
GROCERIES,97042.4199999999,3567,329,4
GROCERIES,215819.73,6454,329,5
GROCERIES,417132.399999998,10395,329,6
GROCERIES,712331.399999993,16221,329,7
GROCERIES,1100119.60999998,23153,329,8
GROCERIES,1449987.55,30553,329,9
GROCERIES,1658336.76000001,34556,329,10
GROCERIES,1859156.69999998,38044,329,11
GROCERIES,1990453.65,41733,329,12
GROCERIES,2140883.33999999,46111,329,13
GROCERIES,2310023.13999999,50874,329,14
GROCERIES,2347432.74999997,52624,329,15
GROCERIES,2113477.98999998,48524,329,16
GROCERIES,1736593.74999998,41155,329,17
GROCERIES,1279117.62999999,30852,329,18
GROCERIES,847369.519999986,20894,329,19
GROCERIES,514161.769999997,13384,329,20
GROCERIES,284794.92,7837,329,21
GROCERIES,141440.130000001,3910,329,22
GROCERIES,57979.4199999999,1811,329,23
GROCERIES,29489.84,970,330,0
GROCERIES,19895.56,614,330,1
GROCERIES,17815.82,566,330,2
GROCERIES,34274.1600000001,1147,330,3
GROCERIES,115361.89,4054,330,4
GROCERIES,267044.76,7699,330,5
GROCERIES,510213.209999998,12411,330,6
GROCERIES,838745.329999996,18526,330,7
GROCERIES,1205257,25596,330,8
GROCERIES,1505642.70999999,32039,330,9
GROCERIES,1759492.02999998,36361,330,10
GROCERIES,1916159.34999997,39460,330,11
GROCERIES,2046793.09999998,42932,330,12
GROCERIES,2167743.21999999,46450,330,13
GROCERIES,2279015.89000001,50385,330,14
GROCERIES,2352185.14,52404,330,15
GROCERIES,2184891.27999998,49378,330,16
GROCERIES,1881214.71999997,43373,330,17
GROCERIES,1478645.00999999,34271,330,18
GROCERIES,1040973.48999999,24501,330,19
GROCERIES,687401.449999996,16318,330,20
GROCERIES,396475.499999999,9774,330,21
GROCERIES,185765.480000001,4972,330,22
GROCERIES,78360.56,2343,330,23
GROCERIES,41581.8400000001,1176,331,0
GROCERIES,24797.02,787,331,1
GROCERIES,28568.48,711,331,2
GROCERIES,56705.72,1482,331,3
GROCERIES,208065.16,5297,331,4
GROCERIES,456482.369999999,10509,331,5
GROCERIES,833854.669999993,17837,331,6
GROCERIES,1299903.89999998,26856,331,7
GROCERIES,1786003.11999999,36718,331,8
GROCERIES,2238444.44999999,45504,331,9
GROCERIES,2510081.51,52208,331,10
GROCERIES,2730277.41000002,57212,331,11
GROCERIES,2877115.74000005,61805,331,12
GROCERIES,3011630.16000008,65547,331,13
GROCERIES,3123216.51000003,69562,331,14
GROCERIES,2992456.91000005,68898,331,15
GROCERIES,2696824.95000002,64130,331,16
GROCERIES,2312931.98000001,56768,331,17
GROCERIES,1796674.25999998,45447,331,18
GROCERIES,1296210.84999998,33968,331,19
GROCERIES,883242.249999992,23613,331,20
GROCERIES,536928.139999998,15132,331,21
GROCERIES,308081.14,8460,331,22
GROCERIES,136328.21,3943,331,23
GROCERIES,61316.62,1862,332,0
GROCERIES,37168.36,1055,332,1
GROCERIES,26908.09,782,332,2
GROCERIES,36569.97,1126,332,3
GROCERIES,131338.7,3921,332,4
GROCERIES,311347.839999999,9151,332,5
GROCERIES,588492.71,16632,332,6
GROCERIES,935096.819999992,26414,332,7
GROCERIES,1299556.83999999,36396,332,8
GROCERIES,1484108.82999997,42061,332,9
GROCERIES,1516295.11999997,42804,332,10
GROCERIES,1407958.09999998,40659,332,11
GROCERIES,1166243.72999998,34232,332,12
GROCERIES,929722.799999981,28344,332,13
GROCERIES,730421.049999993,21519,332,14
GROCERIES,1711544.07999998,22836,332,15
GROCERIES,2173965.90999998,22402,332,16
GROCERIES,2959905.2,23907,332,17
GROCERIES,2684516.67999996,20800,332,18
GROCERIES,1949531.02999999,16686,332,19
GROCERIES,1388963.08,13230,332,20
GROCERIES,917097.969999996,10154,332,21
GROCERIES,601674.989999999,7469,332,22
GROCERIES,397404.189999999,5390,332,23
GROCERIES,250976.78,3659,333,0
GROCERIES,176369.65,2481,333,1
GROCERIES,108377.34,1863,333,2
GROCERIES,122585.26,2051,333,3
GROCERIES,236053.08,4217,333,4
GROCERIES,431477.679999999,7652,333,5
GROCERIES,766807.54,12905,333,6
GROCERIES,1098197.49,19369,333,7
GROCERIES,1419672.49999998,26120,333,8
GROCERIES,1706668.87999997,31936,333,9
GROCERIES,1922862.16999997,36329,333,10
GROCERIES,2056888.44999998,39134,333,11
GROCERIES,2134841.67,41846,333,12
GROCERIES,2102494.99,42703,333,13
GROCERIES,2038016.31999997,42876,333,14
GROCERIES,1884481.70999997,41519,333,15
GROCERIES,1624815.64999998,37280,333,16
GROCERIES,1333223.85999998,31720,333,17
GROCERIES,1006939.94999999,24793,333,18
GROCERIES,734422.159999989,18584,333,19
GROCERIES,509510.579999999,13042,333,20
GROCERIES,330706.509999999,8592,333,21
GROCERIES,202913.77,5099,333,22
GROCERIES,94450.0999999999,2602,333,23
GROCERIES,39524.59,1212,334,0
GROCERIES,24321.79,688,334,1
GROCERIES,17293.7,532,334,2
GROCERIES,26302.98,829,334,3
GROCERIES,92380.79,2579,334,4
GROCERIES,261265.44,5958,334,5
GROCERIES,549856.180000003,11596,334,6
GROCERIES,943638.679999994,19264,334,7
GROCERIES,1404543.68999998,27908,334,8
GROCERIES,1797802.96999999,35134,334,9
GROCERIES,2022361.94999999,39689,334,10
GROCERIES,2200213.26999998,43477,334,11
GROCERIES,2253591.46999998,44928,334,12
GROCERIES,2260473.69999999,45983,334,13
GROCERIES,2183108.76999999,46373,334,14
GROCERIES,1932544.82999997,42970,334,15
GROCERIES,1670508.80999999,38049,334,16
GROCERIES,1327370.08,32296,334,17
GROCERIES,966951.529999985,24528,334,18
GROCERIES,672922.219999998,17917,334,19
GROCERIES,443617.779999997,12379,334,20
GROCERIES,277556.869999999,8099,334,21
GROCERIES,165953.33,4783,334,22
GROCERIES,74654.16,2292,334,23
HEALTHCARE,6.35,1,319,0
HEALTHCARE,199,3,319,2
HEALTHCARE,155,1,319,3
HEALTHCARE,1156.04,17,319,4
HEALTHCARE,9950.34,69,319,5
HEALTHCARE,9274.48,115,319,6
HEALTHCARE,17855.4,196,319,7
HEALTHCARE,18390.81,372,319,8
HEALTHCARE,19228.98,361,319,9
HEALTHCARE,23517.51,357,319,10
HEALTHCARE,15557.16,302,319,11
HEALTHCARE,22417.13,243,319,12
HEALTHCARE,19887.78,299,319,13
HEALTHCARE,13769.11,292,319,14
HEALTHCARE,12536.99,256,319,15
HEALTHCARE,13927.21,182,319,16
HEALTHCARE,5575.71,84,319,17
HEALTHCARE,2175.67,38,319,18
HEALTHCARE,886.26,19,319,19
HEALTHCARE,475.8,10,319,20
HEALTHCARE,130.57,6,319,21
HEALTHCARE,91,2,319,22
HEALTHCARE,125,3,319,23
HEALTHCARE,50,1,320,1
HEALTHCARE,100,1,320,2
HEALTHCARE,21,1,320,3
HEALTHCARE,340,8,320,4
HEALTHCARE,404.75,6,320,5
HEALTHCARE,3394.88,44,320,6
HEALTHCARE,8854.61,90,320,7
HEALTHCARE,12296,127,320,8
HEALTHCARE,13264.04,155,320,9
HEALTHCARE,13379.14,166,320,10
HEALTHCARE,11708.76,134,320,11
HEALTHCARE,11100.04,106,320,12
HEALTHCARE,8485.75,106,320,13
HEALTHCARE,7608.17,94,320,14
HEALTHCARE,3634.58,56,320,15
HEALTHCARE,2361.08,32,320,16
HEALTHCARE,841.91,19,320,17
HEALTHCARE,510.1,10,320,18
HEALTHCARE,388.78,8,320,19
HEALTHCARE,313.64,3,320,20
HEALTHCARE,183.71,3,320,21
HEALTHCARE,346,4,320,22
HEALTHCARE,50,1,320,23
HEALTHCARE,5,1,321,0
HEALTHCARE,150,2,321,4
HEALTHCARE,138.5,3,321,5
HEALTHCARE,313.6,5,321,6
HEALTHCARE,570,7,321,7
HEALTHCARE,965.48,17,321,8
HEALTHCARE,1880.53,30,321,9
HEALTHCARE,1975.04,34,321,10
HEALTHCARE,1601.1,22,321,11
HEALTHCARE,2942.61,33,321,12
HEALTHCARE,2414.31,27,321,13
HEALTHCARE,2239.83,33,321,14
HEALTHCARE,1292.21,22,321,15
HEALTHCARE,506.52,13,321,16
HEALTHCARE,562.25,7,321,17
HEALTHCARE,283.96,8,321,18
HEALTHCARE,30,1,321,19
HEALTHCARE,50,1,321,20
HEALTHCARE,150,1,321,22
HEALTHCARE,50,1,321,23
HEALTHCARE,125,2,322,0
HEALTHCARE,82,4,322,3
HEALTHCARE,2498.8,15,322,4
HEALTHCARE,3001.14,55,322,5
HEALTHCARE,6232.25,110,322,6
HEALTHCARE,16523.58,194,322,7
HEALTHCARE,18553.3,376,322,8
HEALTHCARE,18602.28,374,322,9
HEALTHCARE,24153.77,390,322,10
HEALTHCARE,16850.96,320,322,11
HEALTHCARE,17760.59,300,322,12
HEALTHCARE,34788.95,404,322,13
HEALTHCARE,17573.14,357,322,14
HEALTHCARE,19696.94,344,322,15
HEALTHCARE,12065.86,225,322,16
HEALTHCARE,7083.65,101,322,17
HEALTHCARE,2645.67,55,322,18
HEALTHCARE,1043.13,18,322,19
HEALTHCARE,315.9,6,322,20
HEALTHCARE,115,2,322,21
HEALTHCARE,50,1,322,22
HEALTHCARE,115,2,322,23
HEALTHCARE,50,1,323,0
HEALTHCARE,30,1,323,1
HEALTHCARE,77,1,323,2
HEALTHCARE,94,3,323,3
HEALTHCARE,3748.23,13,323,4
HEALTHCARE,2728.85,51,323,5
HEALTHCARE,10020.74,119,323,6
HEALTHCARE,11848.94,180,323,7
HEALTHCARE,14166.52,288,323,8
HEALTHCARE,22684.21,331,323,9
HEALTHCARE,19273.63,335,323,10
HEALTHCARE,21441.14,289,323,11
HEALTHCARE,22521.73,264,323,12
HEALTHCARE,21801.25,348,323,13
HEALTHCARE,18623.62,340,323,14
HEALTHCARE,18519.81,281,323,15
HEALTHCARE,10169.71,185,323,16
HEALTHCARE,6084.35,96,323,17
HEALTHCARE,3072.08,53,323,18
HEALTHCARE,1253.86,21,323,19
HEALTHCARE,345,7,323,20
HEALTHCARE,65,1,323,21
HEALTHCARE,50,2,323,22
HEALTHCARE,152.97,2,324,2
HEALTHCARE,130,3,324,3
HEALTHCARE,834.51,14,324,4
HEALTHCARE,4515.91,54,324,5
HEALTHCARE,11282.32,118,324,6
HEALTHCARE,17107.57,202,324,7
HEALTHCARE,25902.24,348,324,8
HEALTHCARE,24956.3,329,324,9
HEALTHCARE,29697.65,346,324,10
HEALTHCARE,23698.39,303,324,11
HEALTHCARE,19288.64,248,324,12
HEALTHCARE,15373.02,303,324,13
HEALTHCARE,17702.23,297,324,14
HEALTHCARE,17202.95,268,324,15
HEALTHCARE,13363.03,198,324,16
HEALTHCARE,6499.86,104,324,17
HEALTHCARE,2228.75,35,324,18
HEALTHCARE,787.82,16,324,19
HEALTHCARE,418.27,8,324,20
HEALTHCARE,1118.5,4,324,21
HEALTHCARE,215,2,324,23
HEALTHCARE,50,1,325,0
HEALTHCARE,100,1,325,2
HEALTHCARE,77,1,325,3
HEALTHCARE,1407.88,12,325,4
HEALTHCARE,4818.29,62,325,5
HEALTHCARE,13209.07,102,325,6
HEALTHCARE,12805.57,189,325,7
HEALTHCARE,19226.92,319,325,8
HEALTHCARE,27103.27,375,325,9
HEALTHCARE,25341.39,339,325,10
HEALTHCARE,25114.36,341,325,11
HEALTHCARE,25210.78,272,325,12
HEALTHCARE,21636.1,337,325,13
HEALTHCARE,18215.95,312,325,14
HEALTHCARE,19381.13,274,325,15
HEALTHCARE,14649.6,201,325,16
HEALTHCARE,6028.33,92,325,17
HEALTHCARE,2771.56,41,325,18
HEALTHCARE,462.48,14,325,19
HEALTHCARE,268.05,7,325,20
HEALTHCARE,75,2,325,21
HEALTHCARE,75,1,325,22
HEALTHCARE,140,2,325,23
HEALTHCARE,50,1,326,1
HEALTHCARE,77,1,326,2
HEALTHCARE,916,11,326,3
HEALTHCARE,706.18,14,326,4
HEALTHCARE,3640.88,55,326,5
HEALTHCARE,8683.08,125,326,6
HEALTHCARE,18369.25,211,326,7
HEALTHCARE,18673.49,341,326,8
HEALTHCARE,19219.31,384,326,9
HEALTHCARE,20467.73,386,326,10
HEALTHCARE,17113.19,288,326,11
HEALTHCARE,18848.88,281,326,12
HEALTHCARE,20077.95,326,326,13
HEALTHCARE,17118.96,327,326,14
HEALTHCARE,16035.97,264,326,15
HEALTHCARE,11561.54,175,326,16
HEALTHCARE,4665.3,81,326,17
HEALTHCARE,2610.11,32,326,18
HEALTHCARE,374.45,12,326,19
HEALTHCARE,287.03,7,326,20
HEALTHCARE,175,2,326,21
HEALTHCARE,200,3,326,23
HEALTHCARE,150,1,327,2
HEALTHCARE,21,1,327,3
HEALTHCARE,24,1,327,4
HEALTHCARE,89.37,5,327,5
HEALTHCARE,2681.73,34,327,6
HEALTHCARE,6523.18,76,327,7
HEALTHCARE,9086.91,105,327,8
HEALTHCARE,11715.84,146,327,9
HEALTHCARE,11382.65,145,327,10
HEALTHCARE,15322.17,136,327,11
HEALTHCARE,13574.87,121,327,12
HEALTHCARE,8994.99,98,327,13
HEALTHCARE,4205.46,72,327,14
HEALTHCARE,7276.89,62,327,15
HEALTHCARE,3581.57,39,327,16
HEALTHCARE,2284.64,26,327,17
HEALTHCARE,656.82,9,327,18
HEALTHCARE,530.64,9,327,19
HEALTHCARE,215,3,327,20
HEALTHCARE,35,1,327,23
HEALTHCARE,35,1,328,5
HEALTHCARE,565.64,3,328,6
HEALTHCARE,228.5,5,328,7
HEALTHCARE,506.51,16,328,8
HEALTHCARE,1009.78,22,328,9
HEALTHCARE,2055.25,37,328,10
HEALTHCARE,1703.4,32,328,11
HEALTHCARE,5155.12,32,328,12
HEALTHCARE,1790.97,32,328,13
HEALTHCARE,671.5,19,328,14
HEALTHCARE,1002.72,15,328,15
HEALTHCARE,1273.39,15,328,16
HEALTHCARE,307.18,6,328,17
HEALTHCARE,223.22,4,328,18
HEALTHCARE,160,4,328,19
HEALTHCARE,495.95,6,328,20
HEALTHCARE,59,3,328,21
HEALTHCARE,153,3,328,22
HEALTHCARE,340,2,328,23
HEALTHCARE,250,3,329,1
HEALTHCARE,466.55,3,329,3
HEALTHCARE,710.4,10,329,4
HEALTHCARE,4819.19,57,329,5
HEALTHCARE,9228.65,138,329,6
HEALTHCARE,12382.99,207,329,7
HEALTHCARE,31487.56,325,329,8
HEALTHCARE,26365.3,403,329,9
HEALTHCARE,18526.6,365,329,10
HEALTHCARE,19311.13,332,329,11
HEALTHCARE,17209.66,279,329,12
HEALTHCARE,27670.02,339,329,13
HEALTHCARE,18234.58,339,329,14
HEALTHCARE,14437.6,290,329,15
HEALTHCARE,11867.14,206,329,16
HEALTHCARE,6623.05,94,329,17
HEALTHCARE,3206.47,48,329,18
HEALTHCARE,1492.75,21,329,19
HEALTHCARE,295.05,10,329,20
HEALTHCARE,5,1,329,23
HEALTHCARE,1252,1,330,0
HEALTHCARE,254,2,330,2
HEALTHCARE,88,2,330,3
HEALTHCARE,1267.97,11,330,4
HEALTHCARE,6708.47,51,330,5
HEALTHCARE,7748.37,110,330,6
HEALTHCARE,15127.15,179,330,7
HEALTHCARE,20329.33,313,330,8
HEALTHCARE,19502.79,330,330,9
HEALTHCARE,18565.34,359,330,10
HEALTHCARE,19703.63,318,330,11
HEALTHCARE,19555.94,242,330,12
HEALTHCARE,22157.77,343,330,13
HEALTHCARE,19031.24,321,330,14
HEALTHCARE,20949.32,285,330,15
HEALTHCARE,12438.02,207,330,16
HEALTHCARE,7775.93,100,330,17
HEALTHCARE,11692.85,40,330,18
HEALTHCARE,776.93,13,330,19
HEALTHCARE,468.2,6,330,20
HEALTHCARE,170,3,330,22
HEALTHCARE,50,1,331,1
HEALTHCARE,121,2,331,2
HEALTHCARE,1201.58,8,331,3
HEALTHCARE,890.83,16,331,4
HEALTHCARE,3900.26,49,331,5
HEALTHCARE,7362.81,109,331,6
HEALTHCARE,14386.42,208,331,7
HEALTHCARE,19528.9,332,331,8
HEALTHCARE,17126.59,344,331,9
HEALTHCARE,17390.63,328,331,10
HEALTHCARE,19348.25,275,331,11
HEALTHCARE,19751.05,225,331,12
HEALTHCARE,15676.08,244,331,13
HEALTHCARE,16364.6,255,331,14
HEALTHCARE,11321.39,204,331,15
HEALTHCARE,9142.99,142,331,16
HEALTHCARE,4509.56,66,331,17
HEALTHCARE,2480.29,34,331,18
HEALTHCARE,910.05,16,331,19
HEALTHCARE,327.2,7,331,20
HEALTHCARE,275,4,331,21
HEALTHCARE,65,1,331,22
HEALTHCARE,150,1,331,23
HEALTHCARE,75,1,332,4
HEALTHCARE,129.59,3,332,7
HEALTHCARE,163.75,6,332,8
HEALTHCARE,130,5,332,9
HEALTHCARE,592,14,332,10
HEALTHCARE,1016.96,12,332,11
HEALTHCARE,424,6,332,12
HEALTHCARE,431.02,9,332,13
HEALTHCARE,80,5,332,14
HEALTHCARE,222,4,332,15
HEALTHCARE,75,2,332,16
HEALTHCARE,152.54,4,332,17
HEALTHCARE,379.61,7,332,18
HEALTHCARE,886.16,11,332,19
HEALTHCARE,2252.79,23,332,20
HEALTHCARE,620.43,10,332,21
HEALTHCARE,747.34,2,332,22
HEALTHCARE,488.75,6,332,23
HEALTHCARE,140,1,333,0
HEALTHCARE,165,3,333,1
HEALTHCARE,184,2,333,3
HEALTHCARE,399.49,5,333,4
HEALTHCARE,1251.18,14,333,5
HEALTHCARE,1564.03,28,333,6
HEALTHCARE,4299.24,60,333,7
HEALTHCARE,7870.75,132,333,8
HEALTHCARE,9809.42,166,333,9
HEALTHCARE,8305.27,164,333,10
HEALTHCARE,7316.63,144,333,11
HEALTHCARE,8390.18,107,333,12
HEALTHCARE,7852.31,153,333,13
HEALTHCARE,9298.65,142,333,14
HEALTHCARE,5402.62,83,333,15
HEALTHCARE,4144.59,55,333,16
HEALTHCARE,3866.58,48,333,17
HEALTHCARE,1660.59,25,333,18
HEALTHCARE,542.89,9,333,19
HEALTHCARE,556.66,9,333,20
HEALTHCARE,100,2,333,21
HEALTHCARE,325,1,333,22
HEALTHCARE,300,2,334,0
HEALTHCARE,200,1,334,1
HEALTHCARE,225,3,334,4
HEALTHCARE,773.02,5,334,5
HEALTHCARE,2056.07,22,334,6
HEALTHCARE,4645.57,52,334,7
HEALTHCARE,5454.36,77,334,8
HEALTHCARE,8745.95,115,334,9
HEALTHCARE,7598.63,82,334,10
HEALTHCARE,8524.4,109,334,11
HEALTHCARE,6753.25,89,334,12
HEALTHCARE,6545.25,86,334,13
HEALTHCARE,5094.71,61,334,14
HEALTHCARE,4171.86,48,334,15
HEALTHCARE,3820.99,40,334,16
HEALTHCARE,1625.78,22,334,17
HEALTHCARE,954.16,9,334,18
HEALTHCARE,551.03,6,334,19
HEALTHCARE,303,5,334,20
HEALTHCARE,94.79,1,334,21
HEALTHCARE,65,2,334,22
HEALTHCARE,150,1,334,23
HOBBIES,6.96,1,319,5
HOBBIES,2241.83,92,319,6
HOBBIES,7450.14,258,319,7
HOBBIES,13344.92,434,319,8
HOBBIES,19519.79,638,319,9
HOBBIES,24152.8200000001,764,319,10
HOBBIES,30593.14,945,319,11
HOBBIES,26550.11,911,319,12
HOBBIES,27060.95,937,319,13
HOBBIES,30669.83,903,319,14
HOBBIES,24560.62,800,319,15
HOBBIES,23658.73,768,319,16
HOBBIES,18583.44,662,319,17
HOBBIES,11073.94,421,319,18
HOBBIES,6772.7,241,319,19
HOBBIES,5109.14,174,319,20
HOBBIES,870.81,33,319,21
HOBBIES,21.7,1,320,5
HOBBIES,3393.48,118,320,6
HOBBIES,8922.53,294,320,7
HOBBIES,18681.33,603,320,8
HOBBIES,25064.54,819,320,9
HOBBIES,38829.3,1066,320,10
HOBBIES,48237.5900000001,1312,320,11
HOBBIES,44803.97,1338,320,12
HOBBIES,44323.15,1368,320,13
HOBBIES,36241.01,1177,320,14
HOBBIES,31195.53,1021,320,15
HOBBIES,27304.54,840,320,16
HOBBIES,20823.01,663,320,17
HOBBIES,11119.22,379,320,18
HOBBIES,6102.2,223,320,19
HOBBIES,3525.94,126,320,20
HOBBIES,787.74,26,320,21
HOBBIES,311.64,8,320,22
HOBBIES,42.55,1,321,5
HOBBIES,95.05,3,321,6
HOBBIES,5570.65,172,321,7
HOBBIES,12821.23,412,321,8
HOBBIES,20736.59,670,321,9
HOBBIES,28669.14,936,321,10
HOBBIES,39869.6,1193,321,11
HOBBIES,37595.18,1271,321,12
HOBBIES,38885.85,1251,321,13
HOBBIES,35936.68,1120,321,14
HOBBIES,27547.81,869,321,15
HOBBIES,15591.86,507,321,16
HOBBIES,9020.03,296,321,17
HOBBIES,4287.38,175,321,18
HOBBIES,1693.91,79,321,19
HOBBIES,643.19,17,321,20
HOBBIES,81,1,321,22
HOBBIES,12.08,1,322,5
HOBBIES,1679.87,70,322,6
HOBBIES,6819.96,215,322,7
HOBBIES,10320.97,356,322,8
HOBBIES,15579.15,544,322,9
HOBBIES,23199.61,684,322,10
HOBBIES,20350.63,681,322,11
HOBBIES,22296.49,753,322,12
HOBBIES,23403.28,791,322,13
HOBBIES,20637.02,752,322,14
HOBBIES,18468.95,690,322,15
HOBBIES,20780.63,611,322,16
HOBBIES,16782.96,546,322,17
HOBBIES,7969.6,310,322,18
HOBBIES,7252.84999999999,211,322,19
HOBBIES,3950.41,135,322,20
HOBBIES,490.46,14,322,21
HOBBIES,156.18,1,323,5
HOBBIES,2238.96,87,323,6
HOBBIES,6037.98,200,323,7
HOBBIES,13083.6,379,323,8
HOBBIES,15479.39,528,323,9
HOBBIES,22243.24,682,323,10
HOBBIES,23454.87,756,323,11
HOBBIES,22962.52,722,323,12
HOBBIES,21460.3,726,323,13
HOBBIES,22966.25,741,323,14
HOBBIES,19240.11,666,323,15
HOBBIES,19441.57,654,323,16
HOBBIES,14878.22,501,323,17
